unit_id,corp,etapa,etaj,etaj_eticheta,tip_apartament,nr_camere,su_utila,su_balcon,su_curte,orientare,pret_eur,pret_mp_eur,status,boxa_disponibila,parcare_subterana,cota_teren
C13-E2-06,C13,II,2,Etaj 2,2B,2,57.32,6.24,0.0,NE,88000,1535.0,disponibil,da,nu,97.1
C13-E2-07,C13,II,2,Etaj 2,2B,2,57.32,6.24,0.0,N,88000,1535.0,vandut,da,nu,97.1
C13-E2-08,C13,II,2,Etaj 2,3A,3,69.56,7.57,0.0,N,106500,1531.0,disponibil,da,nu,97.1
C13-E2-09,C13,II,2,Etaj 2,2A,2,50.95,5.55,0.0,NE,78000,1531.0,vandut,da,nu,97.1
C13-E2-10,C13,II,2,Etaj 2,2A,2,50.95,5.55,0.0,SE,80000,1570.0,disponibil,da,nu,97.1
C13-E2-11,C13,II,2,Etaj 2,2A,2,50.95,5.55,0.0,S,80000,1570.0,disponibil,da,nu,97.1
C13-E2-12,C13,II,2,Etaj 2,2B,2,57.32,6.24,0.0,SE,90000,1570.0,disponibil,da,nu,97.1
C13-E2-13,C13,II,2,Etaj 2,1A,1,36.74,4.0,0.0,SE,57500,1565.0,disponibil,da,nu,97.1
C13-E2-14,C13,II,2,Etaj 2,3A,3,69.56,7.57,0.0,E,106500,1531.0,disponibil,da,nu,97.1
C13-E3-01,C13,II,3,Etaj 3,2A,2,50.95,5.55,0.0,N,79000,1551.0,rezervat,da,nu,97.1
C13-E3-02,C13,II,3,Etaj 3,2B,2,57.32,6.24,0.0,V,89000,1553.0,disponibil,da,nu,97.1
C13-E3-03,C13,II,3,Etaj 3,2A,2,50.95,5.55,0.0,NE,79000,1551.0,disponibil,da,nu,97.1
C13-E3-04,C13,II,3,Etaj 3,1A,1,36.74,4.0,0.0,S,58500,1592.0,vandut,da,nu,97.1
C13-E3-05,C13,II,3,Etaj 3,2B,2,57.32,6.24,0.0,E,89000,1553.0,vandut,da,nu,97.1
C13-E3-06,C13,II,3,Etaj 3,2A,2,50.95,5.55,0.0,V,79000,1551.0,rezervat,da,nu,97.1
C13-E3-07,C13,II,3,Etaj 3,3A,3,69.56,7.57,0.0,NE,108000,1553.0,disponibil,da,nu,97.1
C13-E3-08,C13,II,3,Etaj 3,2B,2,57.32,6.24,0.0,NE,89000,1553.0,disponibil,da,nu,97.1
C13-E3-09,C13,II,3,Etaj 3,1A,1,36.74,4.0,0.0,N,57000,1551.0,vandut,da,nu,97.1
C13-E3-10,C13,II,3,Etaj 3,1A,1,36.74,4.0,0.0,V,57000,1551.0,vandut,da,nu,97.1
C13-E3-11,C13,II,3,Etaj 3,2A,2,50.95,5.55,0.0,S,81000,1590.0,vandut,da,nu,97.1
C13-E3-12,C13,II,3,Etaj 3,2B,2,57.32,6.24,0.0,SE,91000,1588.0,vandut,da,nu,97.1
C13-E3-13,C13,II,3,Etaj 3,3A,3,69.56,7.57,0.0,N,108000,1553.0,disponibil,da,nu,97.1
C13-E3-14,C13,II,3,Etaj 3,1A,1,36.74,4.0,0.0,V,57000,1551.0,disponibil,da,nu,97.1
C14-P-01,C14,II,0,Parter,2A,2,50.95,5.74,0.0,SV,77000,1511.0,disponibil,da,nu,94.1
C14-P-02,C14,II,0,Parter,2B,2,57.32,6.46,0.0,SE,87000,1518.0,disponibil,da,nu,94.1
C14-P-03,C14,II,0,Parter,2B,2,57.32,0.0,30.7,E,85000,1483.0,rezervat,da,nu,94.1
C14-P-04,C14,II,0,Parter,1A,1,36.74,4.14,0.0,NV,54500,1483.0,disponibil,da,nu,94.1
C14-P-05,C14,II,0,Parter,3A,3,69.56,0.0,34.75,SE,105500,1517.0,disponibil,da,nu,94.1
C14-P-06,C14,II,0,Parter,3A,3,69.56,0.0,33.32,N,103000,1481.0,disponibil,da,nu,94.1
C14-P-07,C14,II,0,Parter,2A,2,50.95,5.74,0.0,N,75500,1482.0,vandut,da,nu,94.1
C14-P-08,C14,II,0,Parter,1A,1,36.74,0.0,12.88,SV,55500,1511.0,disponibil,da,nu,94.1
C14-P-09,C14,II,0,Parter,1A,1,36.74,0.0,20.82,E,54500,1483.0,disponibil,da,nu,94.1
C14-P-10,C14,II,0,Parter,1A,1,36.74,0.0,14.98,N,54500,1483.0,disponibil,da,nu,94.1
C14-P-11,C14,II,0,Parter,2A,2,50.95,5.74,0.0,NV,75500,1482.0,vandut,da,nu,94.1
C14-P-12,C14,II,0,Parter,3A,3,69.56,0.0,46.37,SE,105500,1517.0,rezervat,da,nu,94.1
C14-P-13,C14,II,0,Parter,3B,3,76.42,0.0,35.13,N,113000,1479.0,disponibil,da,nu,94.1
C14-E1-01,C14,II,1,Etaj 1,2B,2,57.32,6.46,0.0,S,88000,1535.0,disponibil,da,nu,94.1
C14-E1-02,C14,II,1,Etaj 1,2B,2,57.32,6.46,0.0,NE,86000,1500.0,vandut,da,nu,94.1
C14-E1-03,C14,II,1,Etaj 1,1A,1,36.74,4.14,0.0,SV,56500,1538.0,rezervat,da,nu,94.1
C14-E1-04,C14,II,1,Etaj 1,3A,3,69.56,7.84,0.0,N,104500,1502.0,disponibil,da,nu,94.1
C14-E1-05,C14,II,1,Etaj 1,2A,2,50.95,5.74,0.0,S,78500,1541.0,disponibil,da,nu,94.1
C14-E1-06,C14,II,1,Etaj 1,1A,1,36.74,4.14,0.0,V,55000,1497.0,disponibil,da,nu,94.1
C14-E1-07,C14,II,1,Etaj 1,2A,2,50.95,5.74,0.0,NV,76500,1501.0,disponibil,da,nu,94.1
C14-E1-08,C14,II,1,Etaj 1,1A,1,36.74,4.14,0.0,NV,55000,1497.0,disponibil,da,nu,94.1
C14-E1-09,C14,II,1,Etaj 1,2B,2,57.32,6.46,0.0,V,86000,1500.0,disponibil,da,nu,94.1
C14-E1-10,C14,II,1,Etaj 1,2A,2,50.95,5.74,0.0,S,78500,1541.0,disponibil,da,nu,94.1
C14-E1-11,C14,II,1,Etaj 1,1A,1,36.74,4.14,0.0,E,55000,1497.0,disponibil,da,nu,94.1
C14-E1-12,C14,II,1,Etaj 1,2B,2,57.32,6.46,0.0,N,86000,1500.0,disponibil,da,nu,94.1
C14-E1-13,C14,II,1,Etaj 1,3A,3,69.56,7.84,0.0,NE,104500,1502.0,disponibil,da,nu,94.1
C14-E1-14,C14,II,1,Etaj 1,2A,2,50.95,5.74,0.0,SE,78500,1541.0,disponibil,da,nu,94.1
C14-E1-15,C14,II,1,Etaj 1,2B,2,57.32,6.46,0.0,SE,88000,1535.0,disponibil,da,nu,94.1
C14-E2-01,C14,II,2,Etaj 2,1A,1,36.74,4.14,0.0,NE,56000,1524.0,disponibil,da,nu,94.1
C14-E2-02,C14,II,2,Etaj 2,1A,1,36.74,4.14,0.0,S,57500,1565.0,disponibil,da,nu,94.1
C14-E2-03,C14,II,2,Etaj 2,2B,2,57.32,6.46,0.0,SE,89500,1561.0,disponibil,da,nu,94.1
C14-E2-04,C14,II,2,Etaj 2,2B,2,57.32,6.46,0.0,E,87500,1527.0,disponibil,da,nu,94.1
C14-E2-05,C14,II,2,Etaj 2,2A,2,50.95,5.74,0.0,NV,77500,1521.0,rezervat,da,nu,94.1
C14-E2-06,C14,II,2,Etaj 2,2A,2,50.95,5.74,0.0,SV,79500,1560.0,vandut,da,nu,94.1
C14-E2-07,C14,II,2,Etaj 2,2A,2,50.95,5.74,0.0,SE,79500,1560.0,vandut,da,nu,94.1
C14-E2-08,C14,II,2,Etaj 2,1A,1,36.74,4.14,0.0,S,57500,1565.0,disponibil,da,nu,94.1
C14-E2-09,C14,II,2,Etaj 2,2B,2,57.32,6.46,0.0,N,87500,1527.0,rezervat,da,nu,94.1
C14-E2-10,C14,II,2,Etaj 2,2B,2,57.32,6.46,0.0,S,89500,1561.0,rezervat,da,nu,94.1
C14-E2-11,C14,II,2,Etaj 2,2A,2,50.95,5.74,0.0,SE,79500,1560.0,disponibil,da,nu,94.1
C14-E2-12,C14,II,2,Etaj 2,2B,2,57.32,6.46,0.0,V,87500,1527.0,disponibil,da,nu,94.1
C14-E2-13,C14,II,2,Etaj 2,2B,2,57.32,6.46,0.0,S,89500,1561.0,rezervat,da,nu,94.1
C14-E2-14,C14,II,2,Etaj 2,2A,2,50.95,5.74,0.0,S,79500,1560.0,disponibil,da,nu,94.1
C14-E3-01,C14,II,3,Etaj 3,3B,3,76.42,8.62,0.0,E,118000,1544.0,disponibil,da,nu,94.1
C14-E3-02,C14,II,3,Etaj 3,1A,1,36.74,4.14,0.0,NE,57000,1551.0,rezervat,da,nu,94.1
C14-E3-03,C14,II,3,Etaj 3,3A,3,69.56,7.84,0.0,NE,107500,1545.0,disponibil,da,nu,94.1
C14-E3-04,C14,II,3,Etaj 3,2A,2,50.95,5.74,0.0,V,79000,1551.0,disponibil,da,nu,94.1
C14-E3-05,C14,II,3,Etaj 3,3B,3,76.42,8.62,0.0,S,121000,1583.0,disponibil,da,nu,94.1
C14-E3-06,C14,II,3,Etaj 3,2A,2,50.95,5.74,0.0,S,80500,1580.0,disponibil,da,nu,94.1
C14-E3-07,C14,II,3,Etaj 3,2A,2,50.95,5.74,0.0,NE,79000,1551.0,disponibil,da,nu,94.1
C14-E3-08,C14,II,3,Etaj 3,2A,2,50.95,5.74,0.0,NE,79000,1551.0,vandut,da,nu,94.1
C14-E3-09,C14,II,3,Etaj 3,3B,3,76.42,8.62,0.0,NE,118000,1544.0,disponibil,da,nu,94.1
C14-E3-10,C14,II,3,Etaj 3,3A,3,69.56,7.84,0.0,N,107500,1545.0,rezervat,da,nu,94.1
C14-E3-11,C14,II,3,Etaj 3,3B,3,76.42,8.62,0.0,NV,118000,1544.0,disponibil,da,nu,94.1
C14-E3-12,C14,II,3,Etaj 3,2B,2,57.32,6.46,0.0,N,88500,1544.0,vandut,da,nu,94.1
C14-E3-13,C14,II,3,Etaj 3,2A,2,50.95,5.74,0.0,NV,79000,1551.0,vandut,da,nu,94.1
C14-E3-14,C14,II,3,Etaj 3,3B,3,76.42,8.62,0.0,SV,121000,1583.0,disponibil,da,nu,94.1
C15-P-01,C15,III,0,Parter,2B,2,58.69,0.0,38.66,NV,87500,1491.0,in_curand,nu,da,97.0
C15-P-02,C15,III,0,Parter,1A,1,37.62,4.95,0.0,SE,57500,1528.0,in_curand,nu,da,97.0
C15-P-03,C15,III,0,Parter,1A,1,37.62,0.0,20.58,NE,56000,1489.0,in_curand,nu,da,97.0
C15-P-04,C15,III,0,Parter,1A,1,37.62,0.0,16.06,E,56000,1489.0,in_curand,nu,da,97.0
C15-P-05,C15,III,0,Parter,3B,3,78.25,0.0,40.41,N,116500,1489.0,in_curand,nu,da,97.0
C15-P-06,C15,III,0,Parter,1A,1,37.62,4.95,0.0,NE,56000,1489.0,in_curand,nu,da,97.0
C15-P-07,C15,III,0,Parter,3A,3,71.23,0.0,30.93,NE,106000,1488.0,in_curand,nu,da,97.0
C15-P-08,C15,III,0,Parter,3A,3,71.23,9.37,0.0,SV,108500,1523.0,in_curand,nu,da,97.0
C15-P-09,C15,III,0,Parter,3A,3,71.23,9.37,0.0,SE,108500,1523.0,in_curand,nu,da,97.0
C15-P-10,C15,III,0,Parter,2B,2,58.69,0.0,30.9,E,87500,1491.0,in_curand,nu,da,97.0
C15-P-11,C15,III,0,Parter,2A,2,52.17,6.86,0.0,N,77500,1486.0,in_curand,nu,da,97.0
C15-E1-01,C15,III,1,Etaj 1,1A,1,37.62,4.95,0.0,S,58000,1542.0,in_curand,nu,da,97.0
C15-E1-02,C15,III,1,Etaj 1,2B,2,58.69,7.72,0.0,N,88500,1508.0,in_curand,nu,da,97.0
C15-E1-03,C15,III,1,Etaj 1,2B,2,58.69,7.72,0.0,SV,90500,1542.0,in_curand,nu,da,97.0
C15-E1-04,C15,III,1,Etaj 1,1A,1,37.62,4.95,0.0,E,57000,1515.0,in_curand,nu,da,97.0
C15-E1-05,C15,III,1,Etaj 1,2B,2,58.69,7.72,0.0,E,88500,1508.0,in_curand,nu,da,97.0
C15-E1-06,C15,III,1,Etaj 1,2A,2,52.17,6.86,0.0,N,78500,1505.0,in_curand,nu,da,97.0
C15-E1-07,C15,III,1,Etaj 1,1A,1,37.62,4.95,0.0,V,57000,1515.0,in_curand,nu,da,97.0
C15-E1-08,C15,III,1,Etaj 1,2A,2,52.17,6.86,0.0,N,78500,1505.0,in_curand,nu,da,97.0
C15-E1-09,C15,III,1,Etaj 1,2B,2,58.69,7.72,0.0,V,88500,1508.0,in_curand,nu,da,97.0
C15-E1-10,C15,III,1,Etaj 1,2B,2,58.69,7.72,0.0,N,88500,1508.0,in_curand,nu,da,97.0
C15-E1-11,C15,III,1,Etaj 1,2B,2,58.69,7.72,0.0,V,88500,1508.0,in_curand,nu,da,97.0
C15-E2-01,C15,III,2,Etaj 2,2A,2,52.17,6.86,0.0,SV,81500,1562.0,in_curand,nu,da,97.0
C15-E2-02,C15,III,2,Etaj 2,1A,1,37.62,4.95,0.0,V,57500,1528.0,in_curand,nu,da,97.0
C15-E2-03,C15,III,2,Etaj 2,3A,3,71.23,9.37,0.0,SV,111500,1565.0,in_curand,nu,da,97.0
C15-E2-04,C15,III,2,Etaj 2,2A,2,52.17,6.86,0.0,N,80000,1533.0,in_curand,nu,da,97.0
C15-E2-05,C15,III,2,Etaj 2,3B,3,78.25,10.29,0.0,N,120000,1534.0,in_curand,nu,da,97.0
C15-E2-06,C15,III,2,Etaj 2,1A,1,37.62,4.95,0.0,SV,59000,1568.0,in_curand,nu,da,97.0
C15-E2-07,C15,III,2,Etaj 2,3A,3,71.23,9.37,0.0,SV,111500,1565.0,in_curand,nu,da,97.0
C15-E2-08,C15,III,2,Etaj 2,2A,2,52.17,6.86,0.0,N,80000,1533.0,in_curand,nu,da,97.0
C15-E2-09,C15,III,2,Etaj 2,3B,3,78.25,10.29,0.0,NV,120000,1534.0,in_curand,nu,da,97.0
C15-E2-10,C15,III,2,Etaj 2,2A,2,52.17,6.86,0.0,S,81500,1562.0,in_curand,nu,da,97.0
C15-E2-11,C15,III,2,Etaj 2,2A,2,52.17,6.86,0.0,N,80000,1533.0,in_curand,nu,da,97.0
C15-E3-01,C15,III,3,Etaj 3,2B,2,58.69,7.72,0.0,SV,93000,1585.0,in_curand,nu,da,97.0
C15-E3-02,C15,III,3,Etaj 3,1A,1,37.62,4.95,0.0,NV,58500,1555.0,in_curand,nu,da,97.0
C15-E3-03,C15,III,3,Etaj 3,2A,2,52.17,6.86,0.0,NE,81000,1553.0,in_curand,nu,da,97.0
C15-E3-04,C15,III,3,Etaj 3,3A,3,71.23,9.37,0.0,NE,110500,1551.0,in_curand,nu,da,97.0
C15-E3-05,C15,III,3,Etaj 3,2B,2,58.69,7.72,0.0,SV,93000,1585.0,in_curand,nu,da,97.0
C15-E3-06,C15,III,3,Etaj 3,2A,2,52.17,6.86,0.0,E,81000,1553.0,in_curand,nu,da,97.0
C15-E3-07,C15,III,3,Etaj 3,2A,2,52.17,6.86,0.0,N,81000,1553.0,in_curand,nu,da,97.0
C15-E3-08,C15,III,3,Etaj 3,2A,2,52.17,6.86,0.0,NE,81000,1553.0,in_curand,nu,da,97.0
C15-E3-09,C15,III,3,Etaj 3,2B,2,58.69,7.72,0.0,SE,93000,1585.0,in_curand,nu,da,97.0
C15-E3-10,C15,III,3,Etaj 3,2A,2,52.17,6.86,0.0,NV,81000,1553.0,in_curand,nu,da,97.0
C15-E3-11,C15,III,3,Etaj 3,2A,2,52.17,6.86,0.0,SV,83000,1591.0,in_curand,nu,da,97.0
C15-E3-12,C15,III,3,Etaj 3,3B,3,78.25,10.29,0.0,NE,121500,1553.0,in_curand,nu,da,97.0
C16-P-01,C16,III,0,Parter,2A,2,52.17,0.0,28.65,V,78000,1495.0,in_curand,nu,da,100.0
C16-P-02,C16,III,0,Parter,2A,2,52.17,0.0,35.5,NE,78000,1495.0,in_curand,nu,da,100.0
C16-P-03,C16,III,0,Parter,2A,2,52.17,0.0,20.57,SV,80000,1533.0,in_curand,nu,da,100.0
C16-P-04,C16,III,0,Parter,2A,2,52.17,0.0,33.28,S,80000,1533.0,in_curand,nu,da,100.0
C16-P-05,C16,III,0,Parter,2A,2,52.17,0.0,26.08,SE,80000,1533.0,in_curand,nu,da,100.0
C16-P-06,C16,III,0,Parter,3A,3,71.23,0.0,49.72,NE,106500,1495.0,in_curand,nu,da,100.0
C16-P-07,C16,III,0,Parter,3B,3,78.25,10.53,0.0,SE,119500,1527.0,in_curand,nu,da,100.0
C16-P-08,C16,III,0,Parter,2B,2,58.69,7.9,0.0,NV,87500,1491.0,in_curand,nu,da,100.0
C16-P-09,C16,III,0,Parter,2A,2,52.17,7.02,0.0,SE,80000,1533.0,in_curand,nu,da,100.0
C16-P-10,C16,III,0,Parter,3B,3,78.25,10.53,0.0,N,117000,1495.0,in_curand,nu,da,100.0
C16-P-11,C16,III,0,Parter,2B,2,58.69,0.0,32.44,SV,90000,1533.0,in_curand,nu,da,100.0
C16-E1-01,C16,III,1,Etaj 1,2B,2,58.69,7.9,0.0,E,89000,1516.0,in_curand,nu,da,100.0
C16-E1-02,C16,III,1,Etaj 1,2B,2,58.69,7.9,0.0,SV,91000,1551.0,in_curand,nu,da,100.0
C16-E1-03,C16,III,1,Etaj 1,3B,3,78.25,10.53,0.0,NV,118500,1514.0,in_curand,nu,da,100.0
C16-E1-04,C16,III,1,Etaj 1,1A,1,37.62,5.06,0.0,N,57000,1515.0,in_curand,nu,da,100.0
C16-E1-05,C16,III,1,Etaj 1,2B,2,58.69,7.9,0.0,S,91000,1551.0,in_curand,nu,da,100.0
C16-E1-06,C16,III,1,Etaj 1,1A,1,37.62,5.06,0.0,V,57000,1515.0,in_curand,nu,da,100.0
C16-E1-07,C16,III,1,Etaj 1,3A,3,71.23,9.58,0.0,SV,110500,1551.0,in_curand,nu,da,100.0
C16-E1-08,C16,III,1,Etaj 1,2A,2,52.17,7.02,0.0,N,79000,1514.0,in_curand,nu,da,100.0
C16-E1-09,C16,III,1,Etaj 1,3A,3,71.23,9.58,0.0,SV,110500,1551.0,in_curand,nu,da,100.0
C16-E1-10,C16,III,1,Etaj 1,2A,2,52.17,7.02,0.0,N,79000,1514.0,in_curand,nu,da,100.0
C16-E1-11,C16,III,1,Etaj 1,2B,2,58.69,7.9,0.0,NV,89000,1516.0,in_curand,nu,da,100.0
C16-E2-01,C16,III,2,Etaj 2,2A,2,52.17,7.02,0.0,E,80500,1543.0,in_curand,nu,da,100.0
C16-E2-02,C16,III,2,Etaj 2,2B,2,58.69,7.9,0.0,NV,90500,1542.0,in_curand,nu,da,100.0
C16-E2-03,C16,III,2,Etaj 2,1A,1,37.62,5.06,0.0,E,58000,1542.0,in_curand,nu,da,100.0
C16-E2-04,C16,III,2,Etaj 2,2B,2,58.69,7.9,0.0,N,90500,1542.0,in_curand,nu,da,100.0
C16-E2-05,C16,III,2,Etaj 2,1A,1,37.62,5.06,0.0,NE,58000,1542.0,in_curand,nu,da,100.0
C16-E2-06,C16,III,2,Etaj 2,1A,1,37.62,5.06,0.0,E,58000,1542.0,in_curand,nu,da,100.0
C16-E2-07,C16,III,2,Etaj 2,2B,2,58.69,7.9,0.0,SV,92500,1576.0,in_curand,nu,da,100.0
C16-E2-08,C16,III,2,Etaj 2,2A,2,52.17,7.02,0.0,SV,82000,1572.0,in_curand,nu,da,100.0
C16-E2-09,C16,III,2,Etaj 2,3A,3,71.23,9.58,0.0,S,112000,1572.0,in_curand,nu,da,100.0
C16-E2-10,C16,III,2,Etaj 2,2A,2,52.17,7.02,0.0,N,80500,1543.0,in_curand,nu,da,100.0
C16-E2-11,C16,III,2,Etaj 2,3A,3,71.23,9.58,0.0,NV,109500,1537.0,in_curand,nu,da,100.0
C16-E3-01,C16,III,3,Etaj 3,1A,1,37.62,5.06,0.0,SE,60000,1595.0,in_curand,nu,da,100.0
C16-E3-02,C16,III,3,Etaj 3,2A,2,52.17,7.02,0.0,SE,83500,1601.0,in_curand,nu,da,100.0
C16-E3-03,C16,III,3,Etaj 3,1A,1,37.62,5.06,0.0,SV,60000,1595.0,in_curand,nu,da,100.0
C16-E3-04,C16,III,3,Etaj 3,1A,1,37.62,5.06,0.0,SV,60000,1595.0,in_curand,nu,da,100.0
C16-E3-05,C16,III,3,Etaj 3,2B,2,58.69,7.9,0.0,E,91500,1559.0,in_curand,nu,da,100.0
C16-E3-06,C16,III,3,Etaj 3,3A,3,71.23,9.58,0.0,NE,111000,1558.0,in_curand,nu,da,100.0
C16-E3-07,C16,III,3,Etaj 3,2B,2,58.69,7.9,0.0,N,91500,1559.0,in_curand,nu,da,100.0
C16-E3-08,C16,III,3,Etaj 3,3B,3,78.25,10.53,0.0,S,125000,1597.0,in_curand,nu,da,100.0
C16-E3-09,C16,III,3,Etaj 3,2A,2,52.17,7.02,0.0,N,81500,1562.0,in_curand,nu,da,100.0
C16-E3-10,C16,III,3,Etaj 3,1A,1,37.62,5.06,0.0,N,58500,1555.0,in_curand,nu,da,100.0
C16-E3-11,C16,III,3,Etaj 3,1A,1,37.62,5.06,0.0,S,60000,1595.0,in_curand,nu,da,100.0
C16-E3-12,C16,III,3,Etaj 3,2A,2,52.17,7.02,0.0,SE,83500,1601.0,in_curand,nu,da,100.0
C17-P-01,C17,III,0,Parter,3A,3,71.23,8.84,0.0,NV,107000,1502.0,in_curand,nu,da,103.0
C17-P-02,C17,III,0,Parter,1A,1,37.62,0.0,19.75,NV,56500,1502.0,in_curand,nu,da,103.0
C17-P-03,C17,III,0,Parter,2A,2,52.17,0.0,31.5,V,78500,1505.0,in_curand,nu,da,103.0
C17-P-04,C17,III,0,Parter,3A,3,71.23,0.0,32.43,S,109500,1537.0,in_curand,nu,da,103.0
C17-P-05,C17,III,0,Parter,2A,2,52.17,6.47,0.0,SV,80000,1533.0,in_curand,nu,da,103.0
C17-P-06,C17,III,0,Parter,3A,3,71.23,8.84,0.0,NE,107000,1502.0,in_curand,nu,da,103.0
C17-P-07,C17,III,0,Parter,1A,1,37.62,4.67,0.0,NE,56500,1502.0,in_curand,nu,da,103.0
C17-P-08,C17,III,0,Parter,3B,3,78.25,9.71,0.0,S,120500,1540.0,in_curand,nu,da,103.0
C17-P-09,C17,III,0,Parter,2A,2,52.17,0.0,24.81,SV,80000,1533.0,in_curand,nu,da,103.0
C17-P-10,C17,III,0,Parter,2A,2,52.17,6.47,0.0,V,78500,1505.0,in_curand,nu,da,103.0
C17-P-11,C17,III,0,Parter,3B,3,78.25,9.71,0.0,V,117500,1502.0,in_curand,nu,da,103.0
C17-E1-01,C17,III,1,Etaj 1,1A,1,37.62,4.67,0.0,SV,58500,1555.0,in_curand,nu,da,103.0
C17-E1-02,C17,III,1,Etaj 1,1A,1,37.62,4.67,0.0,E,57500,1528.0,in_curand,nu,da,103.0
C17-E1-03,C17,III,1,Etaj 1,2A,2,52.17,6.47,0.0,S,81500,1562.0,in_curand,nu,da,103.0
C17-E1-04,C17,III,1,Etaj 1,2A,2,52.17,6.47,0.0,E,79500,1524.0,in_curand,nu,da,103.0
C17-E1-05,C17,III,1,Etaj 1,3A,3,71.23,8.84,0.0,E,108500,1523.0,in_curand,nu,da,103.0
C17-E1-06,C17,III,1,Etaj 1,3A,3,71.23,8.84,0.0,NE,108500,1523.0,in_curand,nu,da,103.0
C17-E1-07,C17,III,1,Etaj 1,2B,2,58.69,7.28,0.0,NE,89500,1525.0,in_curand,nu,da,103.0
C17-E1-08,C17,III,1,Etaj 1,2B,2,58.69,7.28,0.0,V,89500,1525.0,in_curand,nu,da,103.0
C17-E1-09,C17,III,1,Etaj 1,2B,2,58.69,7.28,0.0,SV,91500,1559.0,in_curand,nu,da,103.0
C17-E1-10,C17,III,1,Etaj 1,2B,2,58.69,7.28,0.0,NV,89500,1525.0,in_curand,nu,da,103.0
C17-E1-11,C17,III,1,Etaj 1,2B,2,58.69,7.28,0.0,S,91500,1559.0,in_curand,nu,da,103.0
C17-E2-01,C17,III,2,Etaj 2,2B,2,58.69,7.28,0.0,V,90500,1542.0,in_curand,nu,da,103.0
C17-E2-02,C17,III,2,Etaj 2,2B,2,58.69,7.28,0.0,E,90500,1542.0,in_curand,nu,da,103.0
C17-E2-03,C17,III,2,Etaj 2,3A,3,71.23,8.84,0.0,N,110000,1544.0,in_curand,nu,da,103.0
C17-E2-04,C17,III,2,Etaj 2,3B,3,78.25,9.71,0.0,NE,121000,1546.0,in_curand,nu,da,103.0
C17-E2-05,C17,III,2,Etaj 2,2A,2,52.17,6.47,0.0,SE,82500,1581.0,in_curand,nu,da,103.0
C17-E2-06,C17,III,2,Etaj 2,1A,1,37.62,4.67,0.0,V,58000,1542.0,in_curand,nu,da,103.0
C17-E2-07,C17,III,2,Etaj 2,1A,1,37.62,4.67,0.0,V,58000,1542.0,in_curand,nu,da,103.0
C17-E2-08,C17,III,2,Etaj 2,2B,2,58.69,7.28,0.0,N,90500,1542.0,in_curand,nu,da,103.0
C17-E2-09,C17,III,2,Etaj 2,1A,1,37.62,4.67,0.0,SE,59500,1582.0,in_curand,nu,da,103.0
C17-E2-10,C17,III,2,Etaj 2,1A,1,37.62,4.67,0.0,V,58000,1542.0,in_curand,nu,da,103.0
C17-E2-11,C17,III,2,Etaj 2,2B,2,58.69,7.28,0.0,SE,93000,1585.0,in_curand,nu,da,103.0
C17-E3-01,C17,III,3,Etaj 3,1A,1,37.62,4.67,0.0,S,60500,1608.0,in_curand,nu,da,103.0
C17-E3-02,C17,III,3,Etaj 3,2B,2,58.69,7.28,0.0,N,92000,1568.0,in_curand,nu,da,103.0
C17-E3-03,C17,III,3,Etaj 3,2A,2,52.17,6.47,0.0,NV,82000,1572.0,in_curand,nu,da,103.0
C17-E3-04,C17,III,3,Etaj 3,1A,1,37.62,4.67,0.0,SE,60500,1608.0,in_curand,nu,da,103.0
C17-E3-05,C17,III,3,Etaj 3,2A,2,52.17,6.47,0.0,NV,82000,1572.0,in_curand,nu,da,103.0
C17-E3-06,C17,III,3,Etaj 3,3B,3,78.25,9.71,0.0,S,125500,1604.0,in_curand,nu,da,103.0
C17-E3-07,C17,III,3,Etaj 3,2A,2,52.17,6.47,0.0,NE,82000,1572.0,in_curand,nu,da,103.0
C17-E3-08,C17,III,3,Etaj 3,2B,2,58.69,7.28,0.0,NV,92000,1568.0,in_curand,nu,da,103.0
C17-E3-09,C17,III,3,Etaj 3,2A,2,52.17,6.47,0.0,S,83500,1601.0,in_curand,nu,da,103.0
C17-E3-10,C17,III,3,Etaj 3,2A,2,52.17,6.47,0.0,E,82000,1572.0,in_curand,nu,da,103.0
C17-E3-11,C17,III,3,Etaj 3,2A,2,52.17,6.47,0.0,S,83500,1601.0,in_curand,nu,da,103.0
C17-E3-12,C17,III,3,Etaj 3,2A,2,52.17,6.47,0.0,N,82000,1572.0,in_curand,nu,da,103.0
C18-P-01,C18,III,0,Parter,2B,2,58.69,7.33,0.0,NV,88500,1508.0,in_curand,nu,da,106.0
C18-P-02,C18,III,0,Parter,2A,2,52.17,6.52,0.0,E,79000,1514.0,in_curand,nu,da,106.0
C18-P-03,C18,III,0,Parter,2B,2,58.69,0.0,24.4,NV,88500,1508.0,in_curand,nu,da,106.0
C18-P-04,C18,III,0,Parter,1A,1,37.62,4.7,0.0,N,57000,1515.0,in_curand,nu,da,106.0
C18-P-05,C18,III,0,Parter,2A,2,52.17,6.52,0.0,V,79000,1514.0,in_curand,nu,da,106.0
C18-P-06,C18,III,0,Parter,2A,2,52.17,0.0,30.53,S,80500,1543.0,in_curand,nu,da,106.0
C18-P-07,C18,III,0,Parter,1A,1,37.62,4.7,0.0,SV,58000,1542.0,in_curand,nu,da,106.0
C18-P-08,C18,III,0,Parter,2B,2,58.69,0.0,21.18,SV,90500,1542.0,in_curand,nu,da,106.0
